mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C12238,14383,Papyramine,COc1cc2c(cc1OC)[C@@]13C=C[C@@H](OC)CC1[N@](CC3)C2O,C18H23NO4,[]
C12330,582720,"2,3,9,10-Tetrahydroxyberbine",Oc1cc2c(cc1O)C1Cc3ccc(O)c(O)c3CN1CC2,C17H17NO4,[]
C14174,7846986,Allocain-S,CCN(CC)C(C)C(OC(=O)c1ccccc1)c1ccccc1,C20H25NO2,[]
C12767,583156,Dibenzthion; Sulbentine,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,C17H18N2S2,[]
C14182,17395258,"1,3-Benzenedisulfonamide; m-Benzenedisulfonamide",NS(=O)(=O)c1cccc(S(N)(=O)=O)c1,C6H8N2O4S2,[]
C09036,11228,(-)-Apparicine,C=C1c2[nH]c3ccccc3c2C[N@]2CC[C@H]1/C(=C\C)C2,C18H20N2,[]
C12244,14389,3-Buten-1-amine,C=CCCN,C4H9N,[]
C07894,10096,Procaine hydrochloride,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,C13H21ClN2O2,[]
C07805,10007,Formoterol,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,C19H24N2O4,[]
C12241,14386,O-Methyllycorenine,COc1cc2c(cc1OC)[C@H]1[C@H]3C(=CC[C@H]1O[C@@H]2OC)CCN3C,C19H25NO4,[]
C19099,124489771,Aziprotryne,CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,C7H11N7S,[]
C07906,10108,Levamisole hydrochloride,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,C11H13ClN2S,[]
C07532,9735,Ropivacaine,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,C17H26N2O,[]
C08272,10471,Kinetin; 6-Furfuryladenine,c1coc(CNc2ncnc3[nH]cnc23)c1,C10H9N5O,[]
C08024,10224,Hydrocodone; Dihydrocodeinone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,C18H21NO3,[]
C10799,12982,Cycloprotobuxine C,CN[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)N(C)C)CC[C@@]2(C)[C@@H]4CC[C@H]3C1(C)C,C27H48N2,[]
C10774,12957,Matrine,O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,C15H24N2O,[]
C10130,12316,Astrocasine,CN1CCCC[C@@H]1[C@H]1CC[C@@H]2c3ccccc3C=CC(=O)N2C1,C20H26N2O,[]
C08027,10227,Nalmefene,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,C21H25NO3,[]
C19026,124489698,Chloromethiuron,Cc1cc(Cl)ccc1NC(=S)N(C)C,C10H13ClN2S,[]
C19035,124489707,Diamidafos; Nellite,CNP(=O)(NC)Oc1ccccc1,C8H13N2O2P,[]
C20361,163312099,Pseudooxynicotine; 4-(Methylamino)-1-(pyridin-3-yl)butan-1-one,CNCCCC(=O)c1cccnc1,C10H14N2O,[]
C07904,10106,Phendimetrazine,C[C@H]1[C@H](c2ccccc2)OCCN1C,C12H17NO,[]
C03687,6462,"Alkane-alpha,omega-diamine",NCN,CH6N2,[]
C21436,329728059,4-Methylamino-4-de(dimethylamino)anhydrotetracycline,CN[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)c3c(c(C)c4cccc(O)c4c3O)C[C@@H]12,C21H20N2O7,[]
C08018,10218,Oxycodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,C18H21NO4,[]
C19103,124489775,Ipazine,CCN(CC)c1nc(Cl)nc(NC(C)C)n1,C10H18ClN5,[]
C07899,10101,Pemoline,NC1=NC(=O)C(c2ccccc2)O1,C9H8N2O2,[]
C19008,124489680,Mipafox,CC(C)NP(=O)(F)NC(C)C,C6H16FN2OP,[]
C07890,10092,Midodrine,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,C12H18N2O4,[]
C19054,124489726,Perfluidone,Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,C14H12F3NO4S2,[]
C10773,12956,Lupinine,OC[C@@H]1CCCN2CCCC[C@H]12,C10H19NO,[]
C21789,354339132,Tulathromycin B,CCCNC[C@]1(O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@H]([C@](C)(O)[C@H](O)CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,C41H79N3O12,[]
C09187,11379,Evodiamine,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@H]21,C19H17N3O,[]
C08021,10221,Remifentanil,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,C20H28N2O5,[]
C07201,9410,Vinblastine,CC[C@]1(O)C[C@H]2C[N@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,C46H58N4O9,[]
C07168,9377,Trifluoperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,C21H24F3N3S,[]
C09369,11560,Calafatimine,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(OC)c(c1OC)Oc1ccc(cc1)CC3=NCC2)N(C)CC4,C38H40N2O7,[]
C07884,10086,Dextroamphetamine; Dexamfetamine; d-Amphetamine,C[C@H](N)Cc1ccccc1,C9H13N,[]
C09643,11833,Sinomenine,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,C19H23NO4,[]
C08676,10869,Delcosine,CCN1C[C@]2(COC)CC[C@H](O)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2O,C24H39NO7,[]
C08672,10865,"Cuauchichicine; Veatchine,15-deoxy-16,17-dihydro-15-oxo-, (16-beta,20S)-",C[C@H]1C(=O)[C@@]23CC[C@@H]4[C@@]5(C)CCC[C@@]4([C@@H]4OCCN4C5)[C@@H]2CC[C@H]1C3,C22H33NO2,[]
C10808,12991,"Imperialine; Cevan-6-one, 3,20-dihydroxy-, (3-beta,5-alpha,17-beta)-; Kashmirine; Peiminine",C[C@H]1CC[C@@H]2N(C1)C[C@H]1[C@@H]3C[C@H]4[C@@H](CC(=O)[C@H]5C[C@@H](O)CC[C@@]54C)[C@@H]3CC[C@@H]1[C@]2(C)O,C27H43NO3,[]
C09613,11804,Pukateine,CN1CCc2cc3c(c4c2[C@H]1Cc1cccc(O)c1-4)OCO3,C18H17NO3,[]
C08702,10895,Nudicauline,CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC(C)=O,C38H50N2O11,[]
C10806,12989,Funtumine,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](N)CC[C@]4(C)[C@H]3CC[C@]12C,C21H35NO,[]
C19096,124489768,Sulfallate,C=C(Cl)CSC(=S)N(CC)CC,C8H14ClNS2,[]
C10772,12955,Lupanine; (+)-Lupanine,O=C1CCC[C@@H]2[C@@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3,C15H24N2O,[]
C09097,11289,Calycanthidine,CN1CC[C@]2([C@]34CCN(C)[C@H]3N(C)c3ccccc34)c3ccccc3N[C@H]12,C23H28N4,[]
C07895,10097,Propoxycaine,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,C16H26N2O3,[]
C19106,124489778,Secbumeton,CCNc1nc(NC(C)CC)nc(OC)n1,C10H19N5O,[]
C10810,12993,Irehine,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,C23H39NO,[]
C08706,10899,Septentrionine,CCN1C[C@]2(COC(=O)c3ccccc3NC(=O)CCC(=O)OC)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(OC)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,C38H54N2O11,[]
C10811,12994,Jervine,CC1=C2C(=O)[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,C27H39NO3,[]
C21269,315661368,Antibiotic JI-20Ba; JI-20Ba,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@H](C)N)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,C20H41N5O9,[]
C19101,124489773,Dipropetryn,CCSc1nc(NC(C)C)nc(NC(C)C)n1,C11H21N5S,[]
C07597,9799,Ferroxamine; Ferrioxamine; Desferal-iron(III),CC(=O)N1CCCCCNC(=O)CCC(=O)N2CCCCCNC(=O)CCC(=O)N(CCCCCN)O[Fe](O1)O2,C25H45FeN6O8,[]
C01223,4445,Methyl 2-diazoacetamidohexonate,CCCC[C@H](NC(=O)C[N+]#N)C(=O)OC,C9H16N3O3+,[]
C10801,12984,Cyclovirobuxine C,CN[C@H]1CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]2(C)[C@@H]4CC[C@H]3C1(C)C,C27H48N2O,[]
C03413,6242,"N1,N12-Diacetylspermine",CC(=O)NCCCNCCCCNCCCNC(C)=O,C14H30N4O2,[]
C19015,124489687,Schradan; Octamethyl pyrophosphortetramide,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,C8H24N4O3P2,[]
C19037,124489709,Chloromebuform,CCCCN(C)/C=N/c1ccc(Cl)cc1C,C13H19ClN2,[]
C10844,13027,Apohyoscine,C=C(C(=O)O[C@@H]1CC2[C@H]3O[C@H]3C(C1)N2C)c1ccccc1,C17H19NO3,[]
C19529,124490201,Sudan Red 7B; Oil Violet; C.I. Solvent Red 19; N-Ethyl-1-[2-[4-(2-phenyldiazenyl)phenyl]diazenyl]-2-naphthalenamine,CCNc1ccc2ccccc2c1/N=N/c1ccc(/N=N/c2ccccc2)cc1,C24H21N5,[]
C03416,6245,"N6,N6-Dimethyladenosine",CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C12H17N5O4,[]
C08072,10272,Naftifine hydrochloride,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12.Cl,C21H22ClN,[]
C09441,11632,Fetidine,COc1cc2c(cc1OC)[C@H](Cc1ccc(OC)c(OC)c1Oc1cc3c(cc1OC)-c1c(O)c(OC)cc4c1[C@H](C3)N(C)CC4)N(C)CC2,C40H46N2O8,[]
C07207,9416,"Zalcitabine; 2',3'-Dideoxycytidine",Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,C9H13N3O3,[]
C07175,9384,Methdilazine,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,C18H20N2S,[]
C07533,9736,Prenalterol,CC(C)NC[C@H](O)COc1ccc(O)cc1,C12H19NO3,[]
C09446,11637,Glaucine,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,C21H25NO4,[]
C19100,124489772,Desmetryn,CNc1nc(NC(C)C)nc(SC)n1,C8H15N5S,[]
C10820,13003,Solanine; alpha-Solanin,C[C@H]1CC[C@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,C45H73NO15,[]
C08673,10866,14-Deacetylnudicauline,CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2O,C36H48N2O10,[]
C19012,124489684,Pirimiphos-ethyl; Pirimiphosethyl,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,C13H24N3O3PS,[]
C19098,124489770,Atraton,CCNc1nc(NC(C)C)nc(OC)n1,C9H17N5O,[]
C07530,9733,Etidocaine,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,C17H28N2O,[]
C07631,9833,Proguanil; Chloroguanide; N-(4-Chlorophenyl)-N'-(isopropyl)-imidodicarbonimidic diamide,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,C11H16ClN5,[]
C19133,124489805,Piproctanyl,C=CC[N+]1(CCC(C)CCCC(C)C)CCCCC1,C18H36N+,[]
C05176,7587,"(S)-N-Methylcoclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol",COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)N(C)CC2,C18H21NO3,[]
C19512,124490184,Prednimustine,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,C35H45Cl2NO6,[]
C21776,354339119,"2-({[(4-Methoxyphenyl)methyl](methyl)amino}methyl)-2-methylpropane-1,3-diol",COc1ccc(CN(C)CC(C)(CO)CO)cc1,C14H23NO3,[]
C07540,9743,6-Methylergoline,CN1CCC[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,C15H18N2,[]
C03423,6250,O-beta-D-Glucosylzeatin; O-beta-D-Glucosyl-trans-zeatin; trans-Zeatin-O-glucoside,C/C(=C\CNc1ncnc2[nH]cnc12)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C16H23N5O6,[]
C19104,124489776,Methoprotryne,COCCCNc1nc(NC(C)C)nc(SC)n1,C11H21N5OS,[]
C08674,10867,Delavaine A,CCN1C[C@]2(COC(=O)c3ccccc3NC(=O)C(C)CC(=O)OC)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,C38H54N2O11,[]
C03404,6233,L-Tyrosine methyl ester,COC(=O)[C@@H](N)Cc1ccc(O)cc1,C10H13NO3,[]
C09084,11276,Brucine,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43,C23H26N2O4,[]
C21438,329728061,11a-Hydroxyoxytetracycline,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3(O)C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,C22H24N2O10,[]
C07539,9742,Aminopyrine; 4-Dimethylaminoantipyrine,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,C13H17N3O,[]
C07166,9375,Trientine; Triethylenetetramine,NCCNCCNCCN,C6H18N4,[]
C08201,10400,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],C7H16ClNO2,[]
C07172,9381,Trimeprazine; Methylpromazine; Alimemazine,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,C18H22N2S,[]
C10826,13009,"Tomatidine; (3beta,5alpha,22beta,25S)-Spirosolan-3-ol",C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C27H45NO2,[]
C07531,9734,Prilocaine,CCCNC(C)C(=O)Nc1ccccc1C,C13H20N2O,[]
C10803,12986,Demissine,C[C@H]1CC[C@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC[C@H]6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@]34C)N2C1,C50H83NO20,[]
C08704,10897,Pseudoaconitine,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@]34C1[C@H]([C@H](OC)[C@H]23)[C@@]1(OC(C)=O)C[C@H](OC)[C@@]2(O)C[C@@H]4[C@@H]1[C@H]2OC(=O)c1ccc(OC)c(OC)c1,C36H51NO12,[]
C10813,12996,Kurchessine,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,C25H44N2,[]
C09426,11617,"Eschscholtzidine; (5S)-5,6,11,12-Tetrahydro-8,9-dimethoxy-14-methyl-benzo[5,6]cycloocta[1,2-f]-1,3-benzodioxol-5,11-imine",COc1cc2c(cc1OC)[C@@H]1Cc3cc4c(cc3[C@H](C2)N1C)OCO4,C20H21NO4,[]
C08026,10226,Oxycodone hydrochloride,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.Cl,C18H22ClNO4,[]
C21176,313369436,3''-Oxoribostamycin,NC[C@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)C(=O)[C@H]3O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,C17H32N4O10,[]
C19086,124489758,Methiuron,Cc1cccc(NC(=S)N(C)C)c1,C10H14N2S,[]
C09424,11615,Erythratidine,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)[C@@H](O)C=C1CCN3CC2,C19H25NO4,[]
C08202,10401,Bethanechol chloride,CC(C[N+](C)(C)C)OC(N)=O.[Cl-],C7H17ClN2O2,[]
C08079,10279,Terbinafine,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,C21H25N,[]
C08667,10860,Cardiopetalidine,CCN1C[C@]2(C)CC[C@H](O)[C@]34C1[C@](O)(C[C@H]23)[C@@]1(O)CC[C@H]2C[C@@H]4[C@@H]1[C@H]2O,C21H33NO4,[]
C07163,9372,Methadone,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,C21H27NO,[]
C10375,12561,Riddelline; 18-Hydroxyseneciphylline,C=C1C/C(=C/C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@@]1(O)CO)[C@H]23,C18H23NO6,[]
C07412,9616,Pyrvinium,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,C26H28N3+,[]
C07851,10053,Oxyphencyclimine,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,C20H28N2O3,[]
C15562,17396554,Benzylamine; Benzenemethanamine,NCc1ccccc1,C7H9N,[]
C10995,13178,Amitraz; Mitac,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,C19H23N3,[]
C21444,329728067,Indolmycin,CNC1=NC(=O)[C@H]([C@H](C)c2c[nH]c3ccccc23)O1,C14H15N3O2,[]
C07454,9657,N-Guanylhistamine,N=C(N)NCCc1c[nH]cn1,C6H11N5,[]
C01007,4252,Reduced riboflavin,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)c1[nH]c(=O)[nH]c(=O)c1N2,C17H22N4O6,[]
C06824,9042,Amitriptyline,CN(C)CCC=C1c2ccccc2CCc2ccccc21,C20H23N,[]
C08302,10500,"N,N-Dimethyltryptamine; DMT",CN(C)CCc1c[nH]c2ccccc12,C12H16N2,[]
C02455,5475,1-Phenylethylamine; alpha-Phenylethylamine; alpha-Methylbenzylamine,CC(N)c1ccccc1,C8H11N,[]
C02442,5464,N-Methyltyramine,CNCCc1ccc(O)cc1,C9H13NO,[]
C01023,4268,Dihydrostreptomycin,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,C21H41N7O12,[]
C07566,9769,Pimozide,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,C28H29F2N3O,[]
C06930,9147,Cyclizine,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,C18H22N2,[]
C00977,4226,L-Tryptophanamide,NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,C11H13N3O,[]
C07567,9770,Sertindole,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,C24H26ClFN4O,[]
C07417,9621,Penciclovir,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,C10H15N5O3,[]
C10378,12564,Rinderine; 9-(+)-Trachelanthylheliotridine,CC(C)[C@@](O)(C(=O)OCC1=CCN2CC[C@H](O)[C@@H]12)[C@@H](C)O,C15H25NO5,[]
C07651,9853,WR 1065; 2-[(3-Aminopropyl)amino]ethanethiol,NCCCNCCS,C5H14N2S,[]
C06823,9041,Amiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,C25H29I2NO3,[]
C10914,13097,Cyprodinil,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,C14H15N3,[]
C02088,5173,Tos-Phe-CH2Cl; TPCK; N-Tosyl-L-phenylalanyl chloromethyl ketone,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,C17H18ClNO3S,[]
C06821,9039,Amiloride,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,C6H8ClN7O,[]
C06818,9036,Amantadine,NC12CC3CC(CC(C3)C1)C2,C10H17N,[]
C02372,5414,4-Hydroxyaniline; 4-Aminophenol; p-Aminophenol; 4-Aminobenzenol,Nc1ccc(O)cc1,C6H7NO,[]
C00990,4236,5-Aminopentanamide,NCCCCC(N)=O,C5H12N2O,[]
C10391,12577,Seneciphylline,C=C1C/C(=C/C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@]1(C)O)[C@H]23,C18H23NO5,[]
C07570,9773,Mirtazapine,CN1CCN2c3ncccc3Cc3ccccc3C2C1,C17H19N3,[]
C09037,11229,Aricine,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CCc4c([nH]c5ccc(OC)cc45)[C@@H]3C[C@H]12,C22H26N2O4,[]
C10907,13090,Cloransulam-methyl,CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3C(=O)OC)nn12,C15H13ClFN5O5S,[]
C07404,9608,Promethazine; 10-(2-Dimethylaminopropyl)phenothiazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,C17H20N2S,[]
C10396,12582,Senkirkine,C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OC/C2=C/CN(C)CC[C@@H](OC1=O)C2=O,C19H27NO6,[]
C01743,4877,Paromamine; Neomycin D,N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)O[C@H](CO)[C@@H](O)[C@@H]1O,C12H25N3O7,[]
C01747,4881,Psychosine; Galactosylsphingosine; O-Galactosylsphingosine,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,C24H47NO7,[]
C07668,9870,Apraclonidine,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,C9H10Cl2N4,[]
C07415,9619,Paroxetine,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,C19H20FNO3,[]
C07564,9767,Ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,C16H24N2O,[]
C10383,12569,Sarracine; 7-Angelyl-9-sarracinylplatynecine,C/C=C(/C)C(=O)O[C@@H]1CCN2CC[C@H](COC(=O)/C(=C\C)CO)[C@H]12,C18H27NO5,[]
C07650,9852,Gemcitabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,C9H11F2N3O4,[]
C02400,5434,Demethylmacrocin; 2'''-O-Demethyllactenocin,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](O)[C@H]1O,C44H73NO17,[]
C07666,9868,"Dapsone; 4,4'-Sulfonylbisbenzenamine; Diaphenylsulfone",Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,C12H12N2O2S,[]
C06825,9043,Amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,C20H25ClN2O5,[]
C02419,5450,Hypotaurocyamine,N=C(N)NCCS(=O)O,C3H9N3O2S,[]
C07449,9652,Metiamide,CNC(=S)NCCSCc1nc[nH]c1C,C9H16N4S2,[]
C06820,9038,Amikacin,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,C22H43N5O13,[]
C07866,10068,Dolasetron,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,C19H20N2O3,[]
C06807,9026,Acetophenazine,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,C23H29N3O2S,[]
C00986,4233,"1,3-Diaminopropane; Trimethylenediamine; 1,3-Propanediamine; Propane-1,3-diamine",NCCCN,C3H10N2,[]
C01029,4273,N8-Acetylspermidine,CC(=O)NCCCCNCCCN,C9H21N3O,[]
C10380,12566,"Rosmarinine; Senecionan-11,16-dione, 1,2-dihydro-2,12-dihydroxy-, (1alpha,2alpha)-",C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OC[C@@H]2[C@@H]3[C@@H](CCN3C[C@H]2O)OC1=O,C18H27NO6,[]
C02376,5418,5-Methylcytosine,Cc1c[nH]c(=O)nc1N,C5H7N3O,[]
C07665,9867,Ethionamide,CCc1cc(C(N)=S)ccn1,C8H10N2S,[]
C21837,,3-Geranyl-3-[(Z)-2-isocyanoethenyl]-1H-indole,[C-]#[N+]/C=C\C1(C/C=C(\C)CCC=C(C)C)C=Nc2ccccc21,C21H24N2,[]
C06832,9050,Astemizole,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,C28H31FN4O,[]
C10361,12547,Phalaenopsine T,COC(=O)C[C@](O)(Cc1ccccc1)C(=O)OC[C@H]1CCN2CCC[C@@H]12,C20H27NO5,[]
