mol_id,pubchem_sid,mol_name,smiles,formula_calcd,anionic
C16562,51090891,Glutathionylspermine,NCCCNCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O,C20H41N7O5S,"['[O;H,-]C(=O)']"
C11351,13526,"N1-Amidinostreptamine 6-phosphate; 1D-1-Guanidino-3-amino-1,3-dideoxy-scyllo-inositol 6-phosphate",N=C(N)N[C@@H]1[C@@H](O)[C@H](N)[C@@H](O)[C@H](O)[C@H]1OP(=O)(O)O,C7H17N4O7P,['[P](=O)(O)(O)']
C01028,4272,N6-Hydroxy-L-lysine,N[C@@H](CCCCNO)C(=O)O,C6H14N2O3,"['[O;H,-]C(=O)']"
C18899,124489571,Tolylfluanid,Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,C10H13Cl2FN2O2S2,['S(=O)(=O)N(C)C']
C21556,336445194,Dabigatran,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,C25H25N7O3,"['[O;H,-]C(=O)']"
C18871,124489543,Glutathioselenol; GSSeH,N[C@@H](CCC(=O)N[C@@H](CS[SeH])C(=O)NCC(=O)O)C(=O)O,C10H17N3O6SSe,"['[O;H,-]C(=O)']"
C21547,336445185,Cefcapene; CFPN,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,C17H19N5O6S2,"['[O;H,-]C(=O)']"
C19269,124489941,5-Nitroacenaphthene,O=[N+]([O-])c1ccc2c3c(cccc13)CC2,C12H9NO2,"['[O-]', '[N+](=O)[O-]']"
C14868,17395866,"S-(1,2-Dichlorovinyl)glutathione; DCVG",N[C@@H](CCC(=O)N[C@@H](CS/C(Cl)=C\Cl)C(=O)NCC(=O)O)C(=O)O,C12H17Cl2N3O6S,"['[O;H,-]C(=O)']"
C20745,254741213,alpha-NADPH,NC(=O)C1=CN([C@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,C21H30N7O17P3,['[P](=O)(O)(O)']
C18097,96024314,Deltorphin C; Deltorphin I,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,C37H52N8O10,"['[O;H,-]C(=O)']"
C08554,10747,Miraxanthin-I,CS(=O)CCC(/N=C\C=C1\C=C(C(=O)O)NC(C(=O)O)C1)C(=O)O,C14H18N2O7S,"['[O;H,-]C(=O)']"
C21662,350078239,(E)-1-(L-Cysteinylglycine-S-yl)-N-hydroxy-omega-(methylsulfanyl)alkane-1-imine,CSCCC/C(=N\O)SC[C@H](N)C(=O)NCC(=O)O,C10H19N3O4S2,"['[O;H,-]C(=O)']"
C20750,254741218,L-Carnitinyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)C[N+](C)(C)C,C28H50N8O18P3S+,['[P](=O)(O)(O)']
C14856,17395854,"7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene",N[C@@H](CCC(=O)N[C@@H](CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O,C30H29N3O7S,"['[O;H,-]C(=O)']"
C21557,336445195,Laninamivir,CO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O)[C@H](O)CO,C13H22N4O7,"['[O;H,-]C(=O)']"
C03065,5965,3-Guanidinopropanoate; Guanidinopropionic acid,N=C(N)NCCC(=O)O,C4H9N3O2,"['[O;H,-]C(=O)']"
C08569,10762,Vulgaxanthin-II,O=C(O)CC[C@H](/N=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,C14H16N2O8,"['[O;H,-]C(=O)']"
C00438,3727,N-Carbamoyl-L-aspartate,NC(=O)N[C@@H](CC(=O)O)C(=O)O,C5H8N2O5,"['[O;H,-]C(=O)']"
C08547,10740,Gomphrenin-V,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3cc4c(cc3O)C[C@@H](C(=O)[O-])/[N+]4=C\C=C3\C=C(C(=O)O)N[C@H](C(=O)O)C3)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,C34H34N2O16,"['[O-]', '[O;H,-]C(=O)']"
C01581,4737,GDPhexose,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC(CO)C(O)C(O)C3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,C16H25N5O16P2,['[P](=O)(O)(O)']
C21580,340076561,12ADT-Asp,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@H](OC(=O)CCCCCCCCCCCNC(=O)C[C@H](N)C(=O)O)[C@@]1(O)[C@H]2OC(=O)[C@@]1(C)O,C46H72N2O15,"['[O;H,-]C(=O)']"
C21914,,Dihydroferuloyl-CoA,COc1cc(CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O,C31H46N7O19P3S,['[P](=O)(O)(O)']
C19517,124490189,Rhodamine B,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],C28H31ClN2O3,"['[O;H,-]C(=O)']"
C21534,336445172,L-Polyhomomethionine,CSCCC[C@H](N)C(=O)O,C6H13NO2S,"['[O;H,-]C(=O)']"
C19485,124490157,N-Nitrosoproline; 1-Nitroso-L-proline,O=NN1CCC[C@H]1C(=O)O,C5H8N2O3,"['[O;H,-]C(=O)']"
C18884,124489556,Prodiamine,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],C13H17F3N4O4,"['[O-]', '[N+](=O)[O-]']"
C00527,3810,Glutaryl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O,C26H42N7O19P3S,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C03082,5980,4-Phospho-L-aspartate; L-4-Aspartyl phosphate,N[C@@H](CC(=O)OP(=O)(O)O)C(=O)O,C4H8NO7P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C21910,,"7alpha,12alpha-Dihydroxy-3-oxochol-24-oyl-CoA; 3-Oxocholoyl-CoA",C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,C45H72N7O20P3S,['[P](=O)(O)(O)']
C03568,6360,2'-Phosphoadenylylsulfate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](O)[C@H]1OP(=O)(O)O,C10H15N5O13P2S,"['[P](=O)(O)(O)', 'O=S(=O)(O)']"
C02486,5499,(3R)-beta-Leucine; (3R)-3-Amino-4-methylpentanoic acid; (3R)-3-Amino-4-methylvaleric acid,CC(C)[C@H](N)CC(=O)O,C6H13NO2,"['[O;H,-]C(=O)']"
C19511,124490183,"Potassium bis(2-hydroxyethyl)dithiocarbamate; Bis(2-hydroxyethyl)dithiocarbamic acid, potassium salt",OCCN(CCO)C(=S)[S-].[K+],C5H10KNO2S2,['[S-]']
C03601,6392,Chloramphenicol 3-acetate,CC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,C13H14Cl2N2O6,"['[O-]', '[N+](=O)[O-]']"
C00979,4228,O-Acetyl-L-serine; O3-Acetyl-L-serine,CC(=O)OC[C@H](N)C(=O)O,C5H9NO4,"['[O;H,-]C(=O)']"
C02611,5596,"(E,E)-Piperoyl-CoA",CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,C33H44N7O19P3S,['[P](=O)(O)(O)']
C00431,3720,5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid,NCCCCC(=O)O,C5H11NO2,"['[O;H,-]C(=O)']"
C21546,336445184,Cefditoren,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,C19H18N6O5S3,"['[O;H,-]C(=O)']"
C14855,17395853,"4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene",N[C@@H](CCC(=O)N[C@@H](CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O,C30H29N3O7S,"['[O;H,-]C(=O)']"
C03079,5977,4-Hydroxy-L-glutamate; 4-Hydroxy-L-glutamic acid,N[C@@H](CC(O)C(=O)O)C(=O)O,C5H9NO5,"['[O;H,-]C(=O)']"
C01832,4951,Lauroyl-CoA; Lauroyl coenzyme A; Dodecanoyl-CoA,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C33H58N7O17P3S,['[P](=O)(O)(O)']
C19268,124489940,Niridazole,O=C1NCCN1c1ncc([N+](=O)[O-])s1,C6H6N4O3S,"['[O-]', '[N+](=O)[O-]']"
C08567,10760,Prebetanin,O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(O[C@@H]4O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]4O)cc3C[C@H]2C(=O)O)C[C@H](C(=O)O)N1,C24H26N2O16S,"['[O-]', '[O;H,-]C(=O)', '[O-]S(=O)(=O)O', 'O=S(=O)(O)']"
C02593,5585,Tetradecanoyl-CoA; Myristoyl-CoA,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C35H62N7O17P3S,['[P](=O)(O)(O)']
C00789,4047,CDP-ribitol; CDP-L-ribitol; CDP 5-ester with D-ribitol,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H](O)[C@H]2O)c(=O)n1,C14H25N3O15P2,['[P](=O)(O)(O)']
C00300,3594,Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine,CN(CC(=O)O)C(=N)N,C4H9N3O2,"['[O;H,-]C(=O)']"
C14864,17395862,S-(2-Chloroacetyl)glutathione,N[C@@H](CCC(=O)N[C@@H](CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O,C12H18ClN3O7S,"['[O;H,-]C(=O)']"
C08556,10749,Miraxanthin-III,O=C(O)C1=C/C(=C/C=N\CCc2ccc(O)cc2)CC(C(=O)O)N1,C17H18N2O5,"['[O;H,-]C(=O)']"
C03709,6477,N-Adenylyl-L-phenylalanine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)N[C@@H](Cc2ccccc2)C(=O)O)[C@@H](O)[C@H]1O,C19H23N6O8P,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C21539,336445177,(E)-1-(Glutathione-S-yl)-omega-(methylthio)alkylhydroximate; S-[(1E)-1-(Hydroxyimino)-omega-(methylsulfanyl)alkyl]-L-glutathione,CSCCC/C(=N\O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,C15H26N4O7S2,"['[O;H,-]C(=O)']"
C08559,10752,Musca-aurin-I; Muscaaurin I,O=C(O)C1=C/C(=C/C=N\[C@H](C(=O)O)c2cc(O)no2)C[C@@H](C(=O)O)N1,C14H13N3O8,"['[O;H,-]C(=O)']"
C14865,17395863,2-(S-Glutathionyl)acetyl chloride,N[C@@H](CCC(=O)N[C@@H](CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O,C12H18ClN3O7S,"['[O;H,-]C(=O)']"
C00540,3821,Cinnamoyl-CoA; S-(Cinnamoyl) coenzyme A,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccccc1,C30H42N7O17P3S,['[P](=O)(O)(O)']
C21663,350078240,(E)-1-(L-Cysteinylglycine-S-yl)-N-hydroxy-2-(1H-indol-3-yl)ethane-1-imine,N[C@@H](CS/C(Cc1c[nH]c2ccccc12)=N/O)C(=O)NCC(=O)O,C15H18N4O4S,"['[O;H,-]C(=O)']"
C03495,6307,Deoxy-5-methylcytidylate; 5-Methyldeoxycytidine 5'-phosphate,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)nc1N,C10H16N3O7P,['[P](=O)(O)(O)']
C01833,4952,Leu-Gly-Pro,CC(C)C[C@H](N)C(=O)NCC(=O)N1CCC[C@H]1C(=O)O,C13H23N3O4,"['[O;H,-]C(=O)']"
C03580,6372,3''-Adenylylspectinomycin,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,C24H36N7O13P,['[P](=O)(O)(O)']
C00439,3728,N-Formimino-L-glutamate; N-Formimidoyl-L-glutamate,N=CN[C@@H](CCC(=O)O)C(=O)O,C6H10N2O4,"['[O;H,-]C(=O)']"
C21598,340125656,Laninamivir octanoate,CCCCCCCC(=O)OC[C@@H](O)[C@@H](OC)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,C21H36N4O8,"['[O;H,-]C(=O)']"
C21548,336445186,Cefteram; CFTM; T-2525,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,C16H17N9O5S2,"['[O;H,-]C(=O)']"
C19715,135626183,"N,N-Dihydroxy-L-phenylalanine",O=C(O)[C@H](Cc1ccccc1)N(O)O,C9H11NO4,"['[O;H,-]C(=O)']"
C19486,124490158,3-Nitrotoluene,Cc1cccc([N+](=O)[O-])c1,C7H7NO2,"['[O-]', '[N+](=O)[O-]']"
C08544,10737,Gomphrenin-I,O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)cc3C[C@H]2C(=O)[O-])C[C@@H](C(=O)O)N1,C24H26N2O13,"['[O-]', '[O;H,-]C(=O)']"
C03571,6363,2-Amino-2-methylbutanoate,CCC(C)(N)C(=O)O,C5H11NO2,"['[O;H,-]C(=O)']"
C19476,124490148,2-Nitropyrene,O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34,C16H9NO2,"['[O-]', '[N+](=O)[O-]']"
C00437,3726,N-Acetylornithine; N2-Acetyl-L-ornithine,CC(=O)N[C@@H](CCCN)C(=O)O,C7H14N2O3,"['[O;H,-]C(=O)']"
C18093,96024310,Iopodic acid,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)O)c1I,C12H13I3N2O2,"['[O;H,-]C(=O)']"
C03058,5958,2-Hydroxyglutaryl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(O)CCC(=O)O,C26H42N7O20P3S,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C01567,4724,Cytomycin,CN1CCC(CC(=O)NC2C=CC(n3ccc(N)nc3=O)OC2C(=O)O)N=C1N,C17H23N7O5,"['[O;H,-]C(=O)']"
C00440,3729,5-Methyltetrahydrofolate,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,C20H25N7O6,"['[O;H,-]C(=O)']"
C14861,17395859,"S-(2,2-Dichloro-1-hydroxy)ethyl glutathione",N[C@@H](CCC(=O)N[C@@H](CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,C12H19Cl2N3O7S,"['[O;H,-]C(=O)']"
C18877,124489549,Oryzalin,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],C12H18N4O6S,"['[O-]', '[N+](=O)[O-]']"
C18873,124489545,Nitrothal-isopropyl,CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,C14H17NO6,"['[O-]', '[N+](=O)[O-]']"
C00531,3813,Itaconyl-CoA,C=C(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(=O)O,C26H40N7O19P3S,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C18905,124489577,Methylselenocysteine Se-oxide; Methylselenocysteine selenooxide,C[Se](=O)C[C@H](N)C(=O)O,C4H9NO3Se,"['[O;H,-]C(=O)']"
C19830,135626297,"(5S,6S)-6-Amino-5-hydroxycyclohexa-1,3-diene-1-carboxylate; trans-2,3-Dihydro-3-hydroxyanthranilate; trans-2,3-Dihydro-3-hydroxyanthranilic acid; DHHA",N[C@H]1C(C(=O)O)=CC=C[C@@H]1O,C7H9NO3,"['[O;H,-]C(=O)']"
C18870,124489542,Selenodiglutathione; GSSeSG,N[C@@H](CCC(=O)N[C@@H](CS[Se]SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,C20H32N6O12S2Se,"['[O;H,-]C(=O)']"
C14862,17395860,2-S-Glutathionyl acetate; S-(Carboxymethyl)glutathione,N[C@@H](CCC(=O)N[C@@H](CSCC(=O)O)C(=O)NCC(=O)O)C(=O)O,C12H19N3O8S,"['[O;H,-]C(=O)']"
C03727,6492,S-Carboxymethyl-L-cysteine; L-Carbocisteine,N[C@@H](CSCC(=O)O)C(=O)O,C5H9NO4S,"['[O;H,-]C(=O)']"
C14847,17395845,"3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene",N[C@@H](CCC(=O)N[C@@H](CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O,C16H22BrN3O7S,"['[O;H,-]C(=O)']"
C08557,10750,Miraxanthin-V,O=C(O)C1=C/C(=C/C=N\CCc2ccc(O)c(O)c2)CC(C(=O)O)N1,C17H18N2O6,"['[O;H,-]C(=O)']"
C08551,10744,Isobetanin,O=C(O)C1=C/C(=C/C=[N+]2/c3cc(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3C[C@H]2C(=O)[O-])C[C@H](C(=O)O)N1,C24H26N2O13,"['[O-]', '[O;H,-]C(=O)']"
C03577,6369,20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4,N[C@@H](CS[C@H](/C=C/C=C/C=C\C/C=C\CCCCCO)[C@@H](O)CCCC(=O)O)C(=O)O,C23H37NO6S,"['[O;H,-]C(=O)']"
C02577,5572,Phenoxyacetyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)COc1ccccc1,C29H42N7O18P3S,['[P](=O)(O)(O)']
C21664,350078241,(Glutathione-S-yl)(1H-indol-3-yl)acetonitrile,N#CC(SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c1c[nH]c2ccccc12,C20H23N5O6S,"['[O;H,-]C(=O)']"
C20314,163312052,"N,N-Dihydroxy-L-valine",CC(C)[C@@H](C(=O)O)N(O)O,C5H11NO4,"['[O;H,-]C(=O)']"
C08564,10757,Portulacaxanthin I,O=C(O)C1=C/C(=C/C=[N+]2/C[C@H](O)C[C@H]2C(=O)[O-])C[C@@H](C(=O)O)N1,C14H16N2O7,"['[O-]', '[O;H,-]C(=O)']"
C03731,6495,Streptomycin 3''-phosphate,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1OP(=O)(O)O,C21H40N7O15P,['[P](=O)(O)(O)']
C02571,5567,O-Acetylcarnitine; O-Acetyl-L-carnitine,CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,C9H18NO4+,"['[O;H,-]C(=O)']"
C00441,3730,L-Aspartate 4-semialdehyde; Aspartate beta-semialdehyde; L-Aspartic 4-semialdehyde,N[C@@H](CC=O)C(=O)O,C4H7NO3,"['[O;H,-]C(=O)']"
C21623,340650287,1-aci-Nitro-2-phenylethane,[O-]/[N+](O)=C/Cc1ccccc1,C8H9NO2,['[O-]']
C03069,5969,3-Methylcrotonyl-CoA; 3-Methylbut-2-enoyl-CoA; 3-Methylcrotonoyl-CoA; Dimethylacryloyl-CoA,CC(C)=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,C26H42N7O17P3S,['[P](=O)(O)(O)']
C01564,4722,Cetraxate,NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,C17H23NO4,"['[O;H,-]C(=O)']"
C20746,254741214,(3R)-Citramalyl-CoA; D-Citramalyl-CoA; (R)-Citramalyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)C(=O)O,C26H42N7O20P3S,"['[O;H,-]C(=O)', '[P](=O)(O)(O)']"
C19487,124490159,Nitrovin; Difurazone,N=C(N)NN=C(/C=C/c1ccc([N+](=O)[O-])o1)/C=C/c1ccc([N+](=O)[O-])o1,C14H12N6O6,"['[O-]', '[N+](=O)[O-]']"
C00798,4056,Formyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC=O,C22H36N7O17P3S,['[P](=O)(O)(O)']
C21577,340076558,"LY404039; (1R,4S,5S,6S)-4-Amino-2-thiabicyclo[3.1.0]hexane-4,6-dicarboxylic acid 2,2-dioxide",N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21,C7H9NO6S,"['[O;H,-]C(=O)']"
C21596,340125655,Cytarabine ocfosphate; Fosteabine,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O,C27H50N3O8P,['[P](=O)(O)(O)']
C19967,135626433,"8-Oxo-dGTP; 8-Oxodeoxyguanosine triphosphate; 8-Oxo-7,8-dihydro-2'-deoxyguanosine 5'-triphosphate",Nc1nc(=O)c2[nH]c(=O)n([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,C10H16N5O14P3,['[P](=O)(O)(O)']
C21563,336445201,2-(Glutathione-S-yl)-hydroquinone,N[C@@H](CCC(=O)N[C@@H](CSc1cc(O)ccc1O)C(=O)NCC(=O)O)C(=O)O,C16H21N3O8S,"['[O;H,-]C(=O)']"
C03618,6402,"L-threo-3-Methylaspartate; (2S,3S)-3-Methylaspartate",C[C@H](C(=O)O)[C@H](N)C(=O)O,C5H9NO4,"['[O;H,-]C(=O)']"
C02574,5569,O-Phosphoviomycin,N=C1N[C@@H](O)C[C@H]([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](COP(=O)(O)O)NC(=O)[C@@H](NC(=O)C[C@@H](N)CCCN)CNC2=O)N1,C25H44N13O13P,['[P](=O)(O)(O)']
C19483,124490155,N-Nitrosohydroxyproline; 4-Hydroxy-1-nitroso-L-proline,O=NN1C[C@H](O)C[C@H]1C(=O)O,C5H8N2O4,"['[O;H,-]C(=O)']"
C08549,10742,Indicaxanthin,O=C(O)C1=C/C(=C/C=[N+]2/CCC[C@H]2C(=O)[O-])C[C@@H](C(=O)O)N1,C14H16N2O6,"['[O-]', '[O;H,-]C(=O)']"
C03584,6375,3-(Uracil-1-yl)-L-alanine; Willardiine,N[C@@H](Cn1ccc(=O)[nH]c1=O)C(=O)O,C7H9N3O4,"['[O;H,-]C(=O)']"
C18910,124489582,"2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one; 2,5-Diamino-6-(1-D-ribitylamino)pyrimidin-4(3H)-one 5'-phosphate",Nc1nc(NC[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c(N)c(=O)[nH]1,C9H18N5O8P,['[P](=O)(O)(O)']
C04020,6726,D-Lysopine; N2-(D-1-Carboxyethyl)-L-lysine; Lysopine,C[C@@H](N[C@@H](CCCCN)C(=O)O)C(=O)O,C9H18N2O4,"['[O;H,-]C(=O)']"
C19969,135626435,2-Hydroxy-dATP; 2-Hydroxy-2'-deoxyadenosine 5'-triphosphate,Nc1nc(O)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,C10H16N5O13P3,['[P](=O)(O)(O)']
C08566,10759,Portulacaxanthin III,O=C(O)C/N=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1,C11H12N2O6,"['[O;H,-]C(=O)']"
C21559,336445197,N-[(2S)-2-Amino-2-carboxyethyl]-L-glutamate,N[C@@H](CN[C@@H](CCC(=O)O)C(=O)O)C(=O)O,C8H14N2O6,"['[O;H,-]C(=O)']"
C00430,3719,5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid; 5-Amino-4-oxopentanoic acid,NCC(=O)CCC(=O)O,C5H9NO3,"['[O;H,-]C(=O)']"
